FROM_GEO,TO_GEO,FROM_LOC,TO_LOC,Regions,Di,Smin,Smean,Smax,xi,tip,ci
f2mdg,f2me5,"(46.922079547307447, -70.881084452575919)","(46.936293887357557, -70.865858374227869)","(0.0, 0.0)",1.217178290721418,7.7938266000000009,8.6072911750000003,9.6972693999999997,0.0225198192019,0.0,0.0
f2me5,f2meh,"(46.936293887357557, -70.865858374227869)","(46.961879699447756, -70.838451433201399)","(0.0, 0.0)",2.190637144640197,7.6137712000000004,8.4254495111111112,9.1828253999999987,0.103488554682,0.0,0.0
f2meh,f2mek,"(46.961879699447756, -70.838451433201399)","(46.978936907507887, -70.820180139183748)","(0.0, 0.0)",1.4602220744740804,5.0672734000000004,7.7635585693788283,9.1313809999999993,0.0144564819149,0.0,0.0
f2mek,f2mem,"(46.978936907507887, -70.820180139183748)","(47.001679851588058, -70.795818413826879)","(0.0, 0.0)",1.946710485276852,4.4499406000000006,6.9107247382677173,8.3082706000000002,0.0152580679976,0.0,0.0
f2mem,f2met,"(47.001679851588058, -70.795818413826879)","(47.021579927658216, -70.774501904139612)","(0.0, 0.0)",1.7031351554189487,6.0961614000000006,7.2039308133333337,8.3082706000000002,0.0412968914864,0.0,0.0
f2met,f2mew,"(47.021579927658216, -70.774501904139612)","(47.04454271568612, -70.751102266040704)","(0.0, 0.0)",1.9322540245879674,5.0415512000000016,7.4156927619047623,9.3371585999999986,0.112388082286,0.0,0.0
f2mew,f2mey,"(47.04454271568612, -70.751102266040704)","(47.066139030695958, -70.729465757591086)","(0.0, 0.0)",1.8071259356627258,4.629996000000002,6.4797476445714288,8.3082706000000002,0.0392403629499,0.0,0.0
f2mey,f2mez,"(47.066139030695958, -70.729465757591086)","(47.087735345705788, -70.707829249141483)","(0.0, 0.0)",1.8068933262459603,5.1958844000000015,6.4458750159999996,8.0510485999999997,0.135982512534,0.0,0.0
f2mez,f2msp,"(47.087735345705788, -70.707829249141483)","(47.113650923717586, -70.681865439001939)","(0.0, 0.0)",2.1679649142313835,4.0126632000000004,7.026577659322033,9.5943806000000009,0.066277577173,0.0,0.0
f2msp,f2mu0,"(47.113650923717586, -70.681865439001939)","(47.135247238727416, -70.660228930552336)","(0.0, 0.0)",1.8063815251232929,3.9012003333333336,7.5462744586249793,10.623268599999999,0.144234194877,0.0,0.0
f2mu0,f2mu2,"(47.135247238727416, -70.660228930552336)","(47.156843553737247, -70.638592422102718)","(0.0, 0.0)",1.8061488610736365,4.0812557333333332,7.4831968726974463,10.520379799999999,0.00388799138013,0.0,0.0
f2mu2,f2mu3,"(47.156843553737247, -70.638592422102718)","(47.178439868747077, -70.616955913653101)","(0.0, 0.0)",1.8059161802143524,4.2698852000000009,6.9128797255684145,10.134546799999999,0.145964439919,0.0,0.0
f2mu3,f2mu9,"(47.178439868747077, -70.616955913653101)","(47.200036183756907, -70.595319405203497)","(0.0, 0.0)",1.8056834826711698,6.507716600000002,7.2831850121739139,8.8741590000000006,0.142933089627,0.0,0.0
f2mu9,f2mud,"(47.200036183756907, -70.595319405203497)","(47.221632498766745, -70.57368289675388)","(0.0, 0.0)",1.8054507685709362,6.7392164000000001,8.0830584488888881,9.2085475999999993,0.00554336571089,0.0,0.0
f2mud,f2muf,"(47.221632498766745, -70.57368289675388)","(47.241589169491782, -70.554879095212698)","(0.0, 0.0)",1.6374079113424191,6.0961613999999997,9.3179429612293134,11.4206568,0.0614022887084,0.0,0.0
f2muf,f2mug,"(47.241589169491782, -70.554879095212698)","(47.284463068966588, -70.53096557870883)","(0.0, 0.0)",3.1683040620434877,5.2216066000000012,8.2100390527325811,10.726157400000002,0.313565896472,0.0,0.0
f2mug,f2mv5,"(47.284463068966588, -70.53096557870883)","(47.287142687683769, -70.529470983927339)","(0.0, 0.0)",0.19800832986062228,5.6588840000000014,8.3399654470588214,10.9576572,0.0168217200374,0.0,0.0
f2mv5,f2mv7,"(47.287142687683769, -70.529470983927339)","(47.330016587158575, -70.505557467423472)","(0.0, 0.0)",3.16796240868693,4.9901068000000013,8.2864730525252526,11.1377126,0.218670516124,0.0,0.0
f2mv7,f2mvk,"(47.330016587158575, -70.505557467423472)","(47.362172011764677, -70.487622330045568)","(0.0, 0.0)",2.3757608035066107,2.5979422000000008,6.4547660145714598,10.314602199999999,0.298289938581,0.0,0.0
f2mvk,f2mvs,"(47.362172011764677, -70.487622330045568)","(47.373660968668737, -70.480737674353193)","(0.0, 0.0)",0.8569393024883245,2.4950534000000006,7.006669169889344,11.2663236,0.0989228906261,0.0,0.0
f2mvs,f2mvt,"(47.373660968668737, -70.480737674353193)","(47.414554388967595, -70.443801079935355)","(0.0, 0.0)",3.312721170738054,2.2635536000000003,7.2242241454317906,11.549267800000001,0.0433373532771,0.0,0.0
f2mvt,f2mvv,"(47.414554388967595, -70.443801079935355)","(47.417050133167017, -70.431888929830535)","(0.0, 0.0)",0.5831845512222621,3.7811634000000005,6.8126888542553186,9.3371586000000022,0.0628725952042,0.0,0.0
f2mvv,f2mvy,"(47.417050133167017, -70.431888929830535)","(47.423705451032134, -70.400123196217677)","(0.0, 0.0)",1.5550354763410836,6.3019390000000008,7.9911950192307692,10.031658000000002,0.0581505228075,0.0,0.0
f2mvy,f2mvz,"(47.423705451032134, -70.400123196217677)","(47.433506248871467, -70.353314280437289)","(0.0, 0.0)",2.2909932671571283,5.1958844000000006,8.2388073209161625,11.780767600000001,0.133684081701,0.0,0.0
f2mvz,f2qjb,"(47.433506248871467, -70.353314280437289)","(47.442602549718508, -70.309479831559287)","(0.0, 0.0)",2.1433978089900285,3.2152750000000001,6.6976856832169265,10.520379800000001,0.276713363497,0.0,0.0
f2qjb,f2qjc,"(47.442602549718508, -70.309479831559287)","(47.451698850565542, -70.265645382681299)","(0.0, 0.0)",2.1430591121411733,3.7554411999999999,6.5553005633497161,9.4657695999999998,0.204590601939,0.0,0.0
f2qjc,f2qjf,"(47.451698850565542, -70.265645382681299)","(47.460795151412576, -70.221810933803297)","(0.0, 0.0)",2.142720370967669,4.4242184,6.6281432636363657,8.5397704000000001,0.171623153692,0.0,0.0
f2qjf,f2qn4,"(47.460795151412576, -70.221810933803297)","(47.461444887187362, -70.218679901740586)","(0.0, 0.0)",0.15303849424139393,4.3213296000000003,6.7045870387147382,9.1313810000000011,0.0188516943529,0.0,0.0
f2qn4,f2qn5,"(47.461444887187362, -70.218679901740586)","(47.488870493191918, -70.174395097218891)","(0.0, 0.0)",2.805775324609652,4.7328848000000008,7.3424456346743341,9.4914918000000021,0.166305612464,0.0,0.0
f2qn5,f2qn7,"(47.488870493191918, -70.174395097218891)","(47.507003188539883, -70.152922864062802)","(0.0, 0.0)",1.6049170068571346,6.7392164000000001,9.4226832533591729,11.009101600000001,0.0506844800733,0.0,0.0
f2qn7,f2qnk,"(47.507003188539883, -70.152922864062802)","(47.525135883887842, -70.131450630906713)","(0.0, 0.0)",1.604700688865977,9.1056588000000005,11.170792545581392,12.346656000000003,0.0442128283249,0.0,0.0
f2qnk,f2qns,"(47.525135883887842, -70.131450630906713)","(47.549312811018453, -70.102820986698603)","(0.0, 0.0)",2.1392643805439713,7.3051047999999996,9.9161419381818181,12.320933800000002,0.089241392063,0.0,0.0
f2qns,f2qnt,"(47.549312811018453, -70.102820986698603)","(47.561401274583766, -70.088506164594548)","(0.0, 0.0)",1.0694879660440726,7.0736049999999997,9.0261538181818182,11.189157000000002,0.0571420771451,0.0,0.0
f2qnt,f2qny,"(47.561401274583766, -70.088506164594548)","(47.597666665279682, -70.04556169828237)","(0.0, 0.0)",3.2078867996194202,7.2536603999999993,8.3350951799999997,9.7487138000000009,0.0716935074037,0.0,0.0
f2qny,f2qnz,"(47.597666665279682, -70.04556169828237)","(47.633932055975606, -70.002617231970191)","(0.0, 0.0)",3.2070211887086675,5.4273842000000005,7.092030494285714,9.0027699999999999,0.0455406149603,0.0,0.0
f2qnz,f2qpp,"(47.633932055975606, -70.002617231970191)","(47.639976287758259, -69.995459820918157)","(0.0, 0.0)",0.5344193826872796,6.9449940000000012,8.6912776576190502,9.8258803999999991,0.0117209185333,0.0,0.0
f2qpp,f2qr0,"(47.639976287758259, -69.995459820918157)","(47.670197446671523, -69.959672765658013)","(0.0, 0.0)",2.671736106105461,6.8935496000000009,8.9359399137037059,9.980213599999999,0.121484471446,0.0,0.0
f2qr0,f2qr2,"(47.670197446671523, -69.959672765658013)","(47.682285910236835, -69.945357943553944)","(0.0, 0.0)",1.0685261025729946,6.2504946000000015,8.0588381115468408,9.6715471999999991,0.0478632144606,0.0,0.0
f2qr2,f2qr3,"(47.682285910236835, -69.945357943553944)","(47.706462837367447, -69.916728299345834)","(0.0, 0.0)",2.1367635366173006,7.9481598000000009,8.8428888745098035,10.057380200000001,0.0639692511188,0.0,0.0
f2qr3,f2qr9,"(47.706462837367447, -69.916728299345834)","(47.730639764498058, -69.888098655137711)","(0.0, 0.0)",2.136378644593361,7.2793825999999999,9.1742513333333342,10.623268599999999,0.115823654531,0.0,0.0
f2qr9,f2qrd,"(47.730639764498058, -69.888098655137711)","(47.748772459846023, -69.866626421981621)","(0.0, 0.0)",1.6020313853045376,5.4273842000000005,8.2489666388888896,10.4946576,0.0420031301354,0.0,0.0
f2qrd,f2qrf,"(47.748772459846023, -69.866626421981621)","(47.769435185434652, -69.845223090830743)","(0.0, 0.0)",1.7401791881905162,4.6042738000000005,7.1187487601010107,9.5429361999999998,0.100633263054,0.0,0.0
f2qrf,f2qrg,"(47.769435185434652, -69.845223090830743)","(47.790870840492957, -69.827501818213676)","(0.0, 0.0)",1.6947362209860701,4.6299960000000002,7.3901296354978365,10.031658,0.127573283398,0.0,0.0
f2qrg,f2w25,"(47.790870840492957, -69.827501818213676)","(47.81659362656292, -69.806236291073205)","(0.0, 0.0)",2.0334659285153,6.4048277999999996,7.8494267976190484,9.0027699999999999,0.0349906201771,0.0,0.0
f2w25,f2w2h,"(47.81659362656292, -69.806236291073205)","(47.842316412632883, -69.784970763932733)","(0.0, 0.0)",2.033228616038431,7.2279382000000005,7.7948983583333344,7.9996042000000012,0.18227747755,0.0,0.0
f2w2h,f2w2k,"(47.842316412632883, -69.784970763932733)","(47.85946493667953, -69.770793745839086)","(0.0, 0.0)",1.355353907899276,5.7360506000000004,7.4488355642562016,8.8741590000000006,0.0398608810577,0.0,0.0
f2w2k,f2w2m,"(47.85946493667953, -69.770793745839086)","(47.898049115784474, -69.738895455128386)","(0.0, 0.0)",3.0491605853470074,5.0415512000000007,7.2579995363150243,9.1056588000000005,0.176307997171,0.0,0.0
f2w2m,f2w2t,"(47.898049115784474, -69.738895455128386)","(47.902336246796139, -69.735351200604967)","(0.0, 0.0)",0.33876266550727735,5.838939400000001,7.4292371110588213,8.7455479999999994,0.0341801045665,0.0,0.0
f2w2t,f2w2v,"(47.902336246796139, -69.735351200604967)","(47.945207556912749, -69.699908655370848)","(0.0, 0.0)",3.3872639655933887,5.1701622,8.136248440923076,10.211713400000001,0.0214757528333,0.0,0.0
f2w2v,f2w2y,"(47.945207556912749, -69.699908655370848)","(47.949494687924407, -69.696364400847443)","(0.0, 0.0)",0.33869014536693104,4.0641075999999998,8.3037682054945066,10.9576572,0.01261687676,0.0,0.0
f2w2y,f2w3n,"(47.949494687924407, -69.696364400847443)","(47.99224713604049, -69.65873985674574)","(0.0, 0.0)",3.4294885525206467,3.3181638000000002,7.3340371217651477,10.931934999999999,0.189911175738,0.0,0.0
f2w3n,f2w3p,"(47.99224713604049, -69.65873985674574)","(47.999352733726418, -69.652105432917537)","(0.0, 0.0)",0.5790648766598674,4.2441630000000004,7.1832170008860263,9.5686584000000003,0.0647646890364,0.0,0.0
f2w3p,f2w3r,"(47.999352733726418, -69.652105432917537)","(48.034880722156053, -69.618933313776481)","(0.0, 0.0)",2.8949884536598725,4.2441630000000004,7.1344411200210756,9.3628808000000028,0.0392688986101,0.0,0.0
f2w3r,f2w92,"(48.034880722156053, -69.618933313776481)","(48.04909191752791, -69.605664466120061)","(0.0, 0.0)",1.1578386608815552,3.3438860000000004,6.9388084996014951,10.854768400000001,0.0988045682225,0.0,0.0
f2w92,f2w98,"(48.04909191752791, -69.605664466120061)","(48.077514308271617, -69.579126770807221)","(0.0, 0.0)",2.3154085823792374,4.0641075999999998,6.035388087272727,8.1282151999999996,0.220965314742,0.0,0.0
f2w98,f2w99,"(48.077514308271617, -69.579126770807221)","(48.098831101329402, -69.559223499322584)","(0.0, 0.0)",1.7363213146639875,4.501385,5.6196238000000003,6.4819944000000014,0.0455938877974,0.0,0.0
f2w99,f2w9c,"(48.098831101329402, -69.559223499322584)","(48.120147894387181, -69.539320227837948)","(0.0, 0.0)",1.7361197639176478,4.6299960000000002,5.7131864222222237,6.5077166000000011,0.227542657588,0.0,0.0
f2w9c,f2w9f,"(48.120147894387181, -69.539320227837948)","(48.141464687444966, -69.519416956353325)","(0.0, 0.0)",1.7359182061167384,4.8357736000000013,5.4045200222222238,6.0189948000000006,0.0651730028435,0.0,0.0
f2w9f,f2wd4,"(48.141464687444966, -69.519416956353325)","(48.169887078188673, -69.492879261040486)","(0.0, 0.0)",2.3142440469371373,4.5785516000000008,5.8021771407079674,7.8195488000000006,0.326240918861,0.0,0.0
f2wd4,f2wd5,"(48.169887078188673, -69.492879261040486)","(48.191203871246451, -69.472975989555849)","(0.0, 0.0)",1.7354478777495896,5.2473288,6.8325782112962035,8.8741589999999988,0.115728118894,0.0,0.0
f2wd5,f2wd7,"(48.191203871246451, -69.472975989555849)","(48.212520664304236, -69.453072718071212)","(0.0, 0.0)",1.735246297214909,6.5077166000000002,8.0004898998565288,9.8258803999999991,0.155014676956,0.0,0.0
f2wd7,f2wdk,"(48.212520664304236, -69.453072718071212)","(48.233837457362014, -69.433169446586589)","(0.0, 0.0)",1.7350447100963515,6.3276612000000005,7.6870951542682935,9.6458250000000003,0.17446807281,0.0,0.0
f2wdk,f2wds,"(48.233837457362014, -69.433169446586589)","(48.2551542504198, -69.413266175101953)","(0.0, 0.0)",1.734843116504927,4.4499406000000015,6.9120992634615401,8.7198258000000006,0.201814254668,0.0,0.0
f2wds,f2wdt,"(48.2551542504198, -69.413266175101953)","(48.283576641163506, -69.386728479789113)","(0.0, 0.0)",2.3128105393957874,4.3213296000000003,6.4831815784615401,7.8967153999999997,0.105610650461,0.0,0.0
f2wdt,f2wdv,"(48.283576641163506, -69.386728479789113)","(48.297787836535363, -69.373459632132693)","(0.0, 0.0)",1.1562708778967639,4.2441630000000012,5.961211715000001,7.6394933999999992,0.141451936026,0.0,0.0
f2wdv,f2wdy,"(48.297787836535363, -69.373459632132693)","(48.319275012594318, -69.342536641716109)","(0.0, 0.0)",2.055707286618128,3.4467748000000009,6.7522306083333339,9.0542143999999993,0.136659759757,0.0,0.0
f2wdy,f2wdz,"(48.319275012594318, -69.342536641716109)","(48.319956544599016, -69.298457765988289)","(0.0, 0.0)",2.026335804982248,4.8872179999999998,7.0375795098039227,9.8516025999999997,0.142866194196,0.0,0.0
f2wdz,f2wfb,"(48.319956544599016, -69.298457765988289)","(48.320638076603721, -69.254378890260469)","(0.0, 0.0)",2.026308747951728,4.7586069999999996,6.5470760855614998,10.211713400000001,0.0643329626106,0.0,0.0
f2wfb,f2wfc,"(48.320638076603721, -69.254378890260469)","(48.32131960860842, -69.210300014532649)","(0.0, 0.0)",2.0262816906359964,4.9901068000000004,7.572181409090911,10.4946576,0.0493763357276,0.0,0.0
f2wfc,f2wff,"(48.32131960860842, -69.210300014532649)","(48.330059679172251, -69.152923957796574)","(0.0, 0.0)",2.7048995372820377,4.1669964000000004,5.6460228999999993,7.4337158000000008,0.360169263515,0.0,0.0
f2wff,f2wg5,"(48.330059679172251, -69.152923957796574)","(48.34640393362541, -69.1116366372041)","(0.0, 0.0)",2.207678050498036,5.4273841999999997,5.8029283199999995,6.3533834000000002,0.264196806101,0.0,0.0
f2wg5,f2wgh,"(48.34640393362541, -69.1116366372041)","(48.362748188078569, -69.070349316611626)","(0.0, 0.0)",2.2071555235634657,4.5528293999999994,4.9499525468456378,5.4531063999999994,0.183580203485,0.0,0.0
f2wgh,f2wgj,"(48.362748188078569, -69.070349316611626)","(48.379092442531729, -69.029061996019166)","(0.0, 0.0)",2.206632907976061,0.61733280000000001,1.2808950685123048,2.1863870000000003,1.49166555167,0.0,0.0
f2wgj,f2wgm,"(48.379092442531729, -69.029061996019166)","(48.387264569758308, -69.008418335722922)","(0.0, 0.0)",1.1031204614054888,3.1123862000000004,4.3782823393410855,5.9932726000000009,0.0403378642008,0.0,0.0
f2wgm,f2wgq,"(48.387264569758308, -69.008418335722922)","(48.395436696984888, -68.987774675426692)","(0.0, 0.0)",1.1029897743155224,3.0094974000000003,4.3950732198966413,5.7874950000000007,0.0727196662768,0.0,0.0
f2wgq,f2wgr,"(48.395436696984888, -68.987774675426692)","(48.411780951438047, -68.946487354834218)","(0.0, 0.0)",2.2055874112695615,1.4404432,2.681431897226529,4.3213296000000003,0.243158529419,0.0,0.0
f2wgr,f2x58,"(48.411780951438047, -68.946487354834218)","(48.428125205891206, -68.905200034241744)","(0.0, 0.0)",2.20506453036407,4.9643846000000007,5.8089656150043076,7.2793825999999999,0.100539216343,0.0,0.0
f2x58,f2x59,"(48.428125205891206, -68.905200034241744)","(48.452641587570945, -68.84326905335304)","(0.0, 0.0)",3.306616121068043,3.7811634000000005,3.9424028345205486,6.1476058,0.0197675658872,0.0,0.0
f2x59,f2x5d,"(48.452641587570945, -68.84326905335304)","(48.468985842024104, -68.801981732760581)","(0.0, 0.0)",2.203756942353926,0.0,0.34349959452054801,5.4531064000000011,2.85837108019,0.0,0.0
f2x5d,f2x5f,"(48.468985842024104, -68.801981732760581)","(48.477157969250683, -68.781338072464337)","(0.0, 0.0)",1.1016822966908122,2.9837752000000006,3.4734156500000011,6.5591610000000005,0.0682699121753,0.0,0.0
f2x5f,f2x5g,"(48.477157969250683, -68.781338072464337)","(48.485330096477263, -68.760694412168107)","(0.0, 0.0)",1.1015514884029076,5.8132172000000004,6.2097677833333345,6.6877720000000007,0.0884324167954,0.0,0.0
f2x5g,f2x5u,"(48.485330096477263, -68.760694412168107)","(48.501674350930422, -68.719407091575633)","(0.0, 0.0)",2.2027104760648135,6.854966300000001,7.0107285111111111,7.4980213000000013,0.174944369368,0.0,0.0
f2x5u,f2xhj,"(48.501674350930422, -68.719407091575633)","(48.518018605383581, -68.678119770983173)","(0.0, 0.0)",2.202187111254758,9.2471309000000019,9.3371585999999986,9.5300751000000012,0.0704725426839,0.0,0.0
f2xhj,f2xhn,"(48.518018605383581, -68.678119770983173)","(48.534362859836747, -68.636832450390699)","(0.0, 0.0)",2.2016636588150424,7.9481598000000009,8.1207843422222226,8.3597150000000013,0.126201516483,0.0,0.0
f2xhn,f2xhp,"(48.534362859836747, -68.636832450390699)","(48.550707114289906, -68.595545129798225)","(0.0, 0.0)",2.2011401188490054,6.271929766666668,6.9811682772109505,8.1453633333333322,0.0958447187915,0.0,0.0
f2xhp,f2xk2,"(48.550707114289906, -68.595545129798225)","(48.567051368743066, -68.554257809205765)","(0.0, 0.0)",2.2006164914656607,6.271929766666668,6.9142905572109505,7.8881413333333334,0.230128574539,0.0,0.0
f2xk2,f2xk3,"(48.567051368743066, -68.554257809205765)","(48.591567750422804, -68.492326828317061)","(0.0, 0.0)",3.29994266476678,5.7360506000000013,5.8205664000000006,5.8646616000000007,0.16341377189,0.0,0.0
f2xk3,f2xkd,"(48.591567750422804, -68.492326828317061)","(48.607912004875963, -68.451039507724587)","(0.0, 0.0)",2.199307041273423,5.2987732000000012,6.3665548407968586,7.2450863333333348,0.094514562909,0.0,0.0
f2xkd,f2xke,"(48.607912004875963, -68.451039507724587)","(48.624256259329123, -68.409752187132113)","(0.0, 0.0)",2.19878310878545,4.9386624000000001,6.0027694407968575,6.8849755333333356,0.0980789847757,0.0,0.0
f2xke,f2xks,"(48.624256259329123, -68.409752187132113)","(48.640600513782282, -68.36846486653964)","(0.0, 0.0)",2.198259089367829,5.4273842000000005,5.5628850750000005,5.6588840000000014,0.0957967497319,0.0,0.0
f2xks,f2xku,"(48.640600513782282, -68.36846486653964)","(48.648772641008861, -68.34782120624341)","(0.0, 0.0)",1.0989330263231392,5.5559952000000008,5.8196477500000015,5.9675504000000013,0.0804890829919,0.0,0.0
f2xku,f2xkv,"(48.648772641008861, -68.34782120624341)","(48.656944768235441, -68.32717754594718)","(0.0, 0.0)",1.0988019889226828,4.6557182000000008,5.6431291525000011,5.9804115000000007,0.130144649089,0.0,0.0
f2xkv,f2xky,"(48.656944768235441, -68.32717754594718)","(48.6732890226886, -68.285890225354706)","(0.0, 0.0)",2.1972107901776265,3.9354966000000005,4.9825687663888898,5.8260783000000007,0.325397530414,0.0,0.0
f2xky,f2xkz,"(48.6732890226886, -68.285890225354706)","(48.689633277141759, -68.244602904762232)","(0.0, 0.0)",2.196686510623523,4.1155520000000001,4.4985269777777788,5.6588840000000005,0.120924338034,0.0,0.0
f2xkz,f2xmp,"(48.689633277141759, -68.244602904762232)","(48.697805404368339, -68.223959244466002)","(0.0, 0.0)",1.0981466395230697,4.4242184000000009,5.4977812916697921,7.3051048000000014,0.121611808513,0.0,0.0
f2xmp,f2xt0,"(48.697805404368339, -68.223959244466002)","(48.714149658821498, -68.182671923873528)","(0.0, 0.0)",2.1958999291467243,4.9386624000000001,5.8490322227809033,7.1250494000000018,0.0890149108167,0.0,0.0
f2xt0,f2xt1,"(48.714149658821498, -68.182671923873528)","(48.730493913274657, -68.141384603281068)","(0.0, 0.0)",2.19537543355635,5.4788285999999999,5.6142988533333344,5.7360506000000004,0.288991272702,0.0,0.0
f2xt1,f2xt3,"(48.730493913274657, -68.141384603281068)","(48.738666040501236, -68.120740942984824)","(0.0, 0.0)",1.097491020081704,5.5174118999999999,6.1678484121895085,6.8356746499999996,0.0260323710185,0.0,0.0
f2xt3,f2xt6,"(48.738666040501236, -68.120740942984824)","(48.746838167727816, -68.100097282688594)","(0.0, 0.0)",1.0973598638623747,5.8968143500000005,6.5040054134395078,7.3308270000000002,0.0183944255432,0.0,0.0
f2xt6,f2xt7,"(48.746838167727816, -68.100097282688594)","(48.763182422180975, -68.05880996209612)","(0.0, 0.0)",2.194326183818876,5.9611198500000011,6.089355734583334,6.4369805500000012,0.23141610606,0.0,0.0
f2xt7,f2xts,"(48.763182422180975, -68.05880996209612)","(48.779526676634134, -68.01752264150366)","(0.0, 0.0)",2.1938014298875053,5.5559951999999999,6.17112324,6.8678274000000012,0.143122494789,0.0,0.0
f2xts,f2xtt,"(48.779526676634134, -68.01752264150366)","(48.795870931087293, -67.976235320911186)","(0.0, 0.0)",2.193276590060021,5.5817173999999996,6.2457176199999989,7.2536604000000011,0.27273864286,0.0,0.0
f2xtt,f2xtw,"(48.795870931087293, -67.976235320911186)","(48.812215185540452, -67.934948000318713)","(0.0, 0.0)",2.19275166444647,5.4788285999999999,5.5920062799999997,6.0189948000000006,0.272606165912,0.0,0.0
f2xtw,f2xtz,"(48.812215185540452, -67.934948000318713)","(48.828559439993619, -67.893660679726253)","(0.0, 0.0)",2.1922266531544983,5.0158290000000001,5.0644153777777792,5.1187178000000007,0.195897108916,0.0,0.0
f2xtz,f2xvb,"(48.828559439993619, -67.893660679726253)","(48.853075821673357, -67.831729698837549)","(0.0, 0.0)",3.2873553156817947,6.6877720000000007,6.7723694577777787,6.8678273999999995,0.330320175595,0.0,0.0
f2xvb,f2xy1,"(48.853075821673357, -67.831729698837549)","(48.869420076126517, -67.790442378245075)","(0.0, 0.0)",2.190913750806051,4.7071626000000011,5.6557526017391311,6.5334387999999999,0.154319771667,0.0,0.0
f2xy1,f2xy4,"(48.869420076126517, -67.790442378245075)","(48.885764330579676, -67.749155057652601)","(0.0, 0.0)",2.1903884405046674,0.30866640000000001,1.4099596801549721,2.7522754000000003,0.751820703348,0.0,0.0
f2xy4,f2xy5,"(48.885764330579676, -67.749155057652601)","(48.902108585032835, -67.707867737060141)","(0.0, 0.0)",2.18986304501967,1.2089434000000001,2.8766842584158421,4.1927186000000001,0.366547049771,0.0,0.0
f2xy5,f2xyk,"(48.902108585032835, -67.707867737060141)","(48.918452839485994, -67.666580416467667)","(0.0, 0.0)",2.1893375644593953,1.4661654000000002,4.3121431000000001,6.8421051999999998,0.391628593733,0.0,0.0
f2xyk,f2xym,"(48.918452839485994, -67.666580416467667)","(48.934797093939153, -67.625293095875207)","(0.0, 0.0)",2.188811998934689,0.51444400000000001,3.0774774999999992,6.533438799999999,0.555860812183,0.0,0.0
f2xym,f2xyq,"(48.934797093939153, -67.625293095875207)","(48.951141348392312, -67.584005775282733)","(0.0, 0.0)",2.188286348554208,3.0866640000000003,4.3242975461538462,6.0961613999999997,0.10268354781,0.0,0.0
f2xyq,f2xyw,"(48.951141348392312, -67.584005775282733)","(48.959313475618892, -67.563362114986504)","(0.0, 0.0)",1.0939460450956298,3.0866640000000003,5.0728135661538456,6.5591609999999996,0.0295886443125,0.0,0.0
f2xyw,f2xyx,"(48.959313475618892, -67.563362114986504)","(48.967485602845471, -67.542718454690259)","(0.0, 0.0)",1.0938146007330396,1.9034427999999999,4.590220695609756,6.7134942000000004,0.1272611595,0.0,0.0
f2xyx,f88n8,"(48.967485602845471, -67.542718454690259)","(48.99200198452521, -67.480787473801556)","(0.0, 0.0)",3.2806549006307995,1.8777206,3.6078664937915752,5.9675504000000004,0.127144106057,0.0,0.0
